Pak K. Chan,University of California--Santa Cruz
Austin Chen,University of California--Santa Cruz
Yihsu Chen,University of California--Santa Cruz
Robert L. Coffman,University of California--Santa Cruz
Seshadhri Comandur,University of California--Santa Cruz
Russell Corbett-Detig,University of California--Santa Cruz
Keith Corzine,University of California--Santa Cruz
Renwick Curry,University of California--Santa Cruz
James Davis,University of California--Santa Cruz
Luca de Alfaro,University of California--Santa Cruz
David Deamer,University of California--Santa Cruz
Ioannis Demertzis,University of California--Santa Cruz
Subhas Desa,University of California--Santa Cruz
David Draper,University of California--Santa Cruz
Sandra Lyn Dreisbach,University of California--Santa Cruz
Rebecca M. DuBois,University of California--Santa Cruz
Max Dunne,University of California--Santa Cruz
Oskar Elek,University of California--Santa Cruz
Gabriel Hugh Elkaim,University of California--Santa Cruz
Tela Favaloro,University of California--Santa Cruz
Joel Ferguson,University of California--Santa Cruz
Leonard A. Ferrari,University of California--Santa Cruz
Sheldon (Shel) Finkelstein,University of California--Santa Cruz
Cormac Flanagan,University of California--Santa Cruz
Jeffrey Flanigan,University of California--Santa Cruz
Angus G. Forbes,University of California--Santa Cruz
Camilla Forsberg,University of California--Santa Cruz
Daniel Fremont,University of California--Santa Cruz
Benjamin Friedlander,University of California--Santa Cruz
Pascale Garaud,University of California--Santa Cruz
J. J. Garcia-Luna-Aceves,University of California--Santa Cruz
Francis X. Giraldo,University of California--Santa Cruz
Marcella Gomez,University of California--Santa Cruz
Qi Gong,University of California--Santa Cruz
Rick Graziani,University of California--Santa Cruz
Richard Edward Green,University of California--Santa Cruz
Claire Gu,University of California--Santa Cruz
Abhradeep Guha Thakurta,University of California--Santa Cruz
Rajarshi Guhaniyogi,University of California--Santa Cruz
Matthew Guthaus,University of California--Santa Cruz
Dilek Hakkani-Tur,University of California--Santa Cruz
Abhishek Halder,University of California--Santa Cruz
Brian Michael Hansen,University of California--Santa Cruz
Dr David C. Harrison,University of California--Santa Cruz
David Haussler,University of California--Santa Cruz
David Helmbold,University of California--Santa Cruz
Richard Hughey,University of California--Santa Cruz
Michael S. Isaacson,University of California--Santa Cruz
Katherine Currie Isbister,University of California--Santa Cruz
Michael John,University of California--Santa Cruz
Richard Jullig,University of California--Santa Cruz
Sung-Mo  quot;Steve quot; Kang,University of California--Santa Cruz
Kevin Karplus,University of California--Santa Cruz
Yonatan Katznelson,University of California--Santa Cruz
Daniel H. Kim,University of California--Santa Cruz
Elise Knittle,University of California--Santa Cruz
Nobuhiko P. Kobayashi,University of California--Santa Cruz
Phokion G. Kolaitis,University of California--Santa Cruz
Athanasios Kottas,University of California--Santa Cruz
Lindsey Kuper,University of California--Santa Cruz
Sri Kurniawan,University of California--Santa Cruz
Tracy Larrabee,University of California--Santa Cruz
Tad Ander Leckman,University of California--Santa Cruz
David Lee,University of California--Santa Cruz
Dongwook Lee,University of California--Santa Cruz
Herbert Lee,University of California--Santa Cruz
Juhee Lee,University of California--Santa Cruz
Jeff LeFevre,University of California--Santa Cruz
Bob Levinson,University of California--Santa Cruz
Zehang Richard Li,University of California--Santa Cruz
Heiner Litz,University of California--Santa Cruz
Yang Liu,University of California--Santa Cruz
Suresh K Lodha,University of California--Santa Cruz
Sheldon Logan,University of California--Santa Cruz
Darrell Long,University of California--Santa Cruz
Todd M. Lowe,University of California--Santa Cruz
Robert Lund,University of California--Santa Cruz
Wesley Mackey,University of California--Santa Cruz
Jalal Mahmud,University of California--Santa Cruz
Carlos Maltzahn,University of California--Santa Cruz
Roberto Manduchi,University of California--Santa Cruz
Marc Mangel,University of California--Santa Cruz
Patrick Mantey,University of California--Santa Cruz
Michael Mateas,University of California--Santa Cruz
Charlie McDowell,University of California--Santa Cruz
Steve McGuire,University of California--Santa Cruz
Eddie Melcer,University of California--Santa Cruz
Bruno Mendes,University of California--Santa Cruz
Rachel Sarah Meyer,University of California--Santa Cruz
Ethan L. Miller,University of California--Santa Cruz
Dejan Milutinovic,University of California--Santa Cruz
Gerald Moulds,University of California--Santa Cruz
Stephan Munch,University of California--Santa Cruz
David Alexander Munday,University of California--Santa Cruz
Larissa Munishkina,University of California--Santa Cruz
John Musacchio,University of California--Santa Cruz
Ike Nassi,University of California--Santa Cruz
Sagnik Nath,University of California--Santa Cruz
Faisal Nawab,University of California--Santa Cruz
Nhan Thanh Nguyen,University of California--Santa Cruz
Narges Norouzi,University of California--Santa Cruz
Katia Obraczka,University of California--Santa Cruz
Michael M. Oye,University of California--Santa Cruz
Alex Pang,University of California--Santa Cruz
Chris Parsa,University of California--Santa Cruz
Leila Parsa,University of California--Santa Cruz
Mike Parsa,University of California--Santa Cruz
Benedict Paten,University of California--Santa Cruz
Alex Pearson,University of California--Santa Cruz
Ken Pedrotti,University of California--Santa Cruz
Stephen Petersen,University of California--Santa Cruz
Ira Pohl,University of California--Santa Cruz
Nader Pourmand,University of California--Santa Cruz
Raquel Prado,University of California--Santa Cruz
Chen Qian,University of California--Santa Cruz
Rebecca Jennifer Rashkin,University of California--Santa Cruz
Adwait Ratnaparkhi,University of California--Santa Cruz
Mason Remaley,University of California--Santa Cruz
Jose Renau,University of California--Santa Cruz
Zouheir Rezki,University of California--Santa Cruz
Abel Rodr\xc3\xadguez,University of California--Santa Cruz
Marco Rolandi,University of California--Santa Cruz
Wendy Rothwell,University of California--Santa Cruz
Hamid R. Sadjadpour,University of California--Santa Cruz
Ricardo Sanfelice,University of California--Santa Cruz
Bruno Sans\xc3\xb3,University of California--Santa Cruz
Martine Schlag,University of California--Santa Cruz
Holger Schmidt,University of California--Santa Cruz
Magy Seif El-Nasr,University of California--Santa Cruz
Daniel Goodman Shapiro,University of California--Santa Cruz
Ali Shariati,University of California--Santa Cruz
Marcelo Siero,University of California--Santa Cruz
Barry Sinervo,University of California--Santa Cruz
John Skardon,University of California--Santa Cruz
Adam M. Smith,University of California--Santa Cruz
Brad Smith,University of California--Santa Cruz
Terry Smith,University of California--Santa Cruz
Tyler Rey Sorensen,University of California--Santa Cruz
Josh Stuart,University of California--Santa Cruz
Neel Sundaresan,University of California--Santa Cruz
Leila Takayama,University of California--Santa Cruz
Patrick Tantalo,University of California--Santa Cruz
Mircea Teodorescu,University of California--Santa Cruz
Terry Terhaar,University of California--Santa Cruz
Allen Van Gelder,University of California--Santa Cruz
Anujan Varma,University of California--Santa Cruz
Daniele Venturi,University of California--Santa Cruz
John Vesecky,University of California--Santa Cruz
Christopher Vollmers,University of California--Santa Cruz
Marilyn Walker,University of California--Santa Cruz
Hongyun Wang,University of California--Santa Cruz
Xin Eric Wang,University of California--Santa Cruz
Noah Wardrip-Fruin,University of California--Santa Cruz
Manfred Warmuth,University of California--Santa Cruz
Marc Weber,University of California--Santa Cruz
Michael Wehner,University of California--Santa Cruz
Claudia Andrea Wehrhahn Cort\xc3\xa9s,University of California--Santa Cruz
Linda Werner,University of California--Santa Cruz
Jim Whitehead,University of California--Santa Cruz
Steve Whittaker,University of California--Santa Cruz
Donald M. Wiberg,University of California--Santa Cruz
Alexander Wolf,University of California--Santa Cruz
Cihang Xie,University of California--Santa Cruz
Toshishige Yamada,University of California--Santa Cruz
A. Ali Yanik,University of California--Santa Cruz
Christopher Yonge,University of California--Santa Cruz
Yi Zhang,University of California--Santa Cruz
Yu Zhang,University of California--Santa Cruz
Zemin J. Zhang,University of California--Santa Cruz
"Adjemian, B. Carol",Pepperdine University
"Ahn, Anthony (Ho-Young)",Pepperdine University
"Allison, Brittany",Pepperdine University
"Amaro, Lauren",Pepperdine University
"Babinskaya, Yelena M.",Pepperdine University
"Baim, Dean",Pepperdine University
"Baird, W. David",Pepperdine University
"Ballard, Robert",Pepperdine University
"Ballard, Sarah",Pepperdine University
"Banks, Jeff",Pepperdine University
"Barton, John D.",Pepperdine University
"Batchelder, Ronald W.",Pepperdine University
"Batcheller, Gretchen",Pepperdine University
"Bauer, Steven",Pepperdine University
"Begin, Paul",Pepperdine University
"Betre, Kassahun",Pepperdine University
"Birmingham, Carrie",Pepperdine University
"Blakely, Jason",Pepperdine University
"Board, Ryan",Pepperdine University
"Bogardus, Tomas",Pepperdine University
"Bowman, Joshua",Pepperdine University
"Brereton, Kelsey",Pepperdine University
"Brewster, Jay",Pepperdine University
"Bui, Khanh-Van T.",Pepperdine University
"Burke, Jonathan",Pepperdine University
Roberto Corizzo,American University
Leah Ding,American University
Alex Godwin,American University
Nathalie Japkowicz,American University
Mark Nelson,American University
Mohammad Owrang Ojaboni,American University
Kathleen Riley,American University
Arthur Shapiro,American University
Michael Treanor,American University
Bei Xiao,American University
Neyaz Ahmed,American University
Jason Brown,American University
Narendra Desirazu,American University
Alan Ford,American University
John Miller,American University
John Morada,American University
Charles Pak,American University
Stephen Casey,American University
Mary Gray,American University
Andrew Phelps,American University
Krzysztof Pietroszek,American University
Michael Gray,American University
Angela Wu,American University
Robert Beck,Villanova University
Lillian N. Cassel,Villanova University
Mirela Damian,Villanova University
William Fleischman,Villanova University
Vijay Gehlot,Villanova University
Don Goelman,Villanova University
Giorgi Japaridze,Villanova University
Daniel Joyce,Villanova University
Frank Klassner,Villanova University
Anany Levitin,Villanova University
Kathleen Malone,Villanova University
Ebelechukwu Nwafor,Villanova University
Kristin Obermyer,Villanova University
Mary-Angela Papalaskari,Villanova University
Xue Qin,Villanova University
Michael Robson,Villanova University
Norman Soong,Villanova University
Thomas P. Way,Villanova University
Barbara Zimmerman,Villanova University
Sudhir Aggarwal,Florida State University
Zhenhai Duan,Florida State University
Michael Gubanov,Florida State University
Viet Tung Hoang,Florida State University
Piyush Kumar,Florida State University
Xian F. Mallory,Florida State University
Bob Myers,Florida State University
Ann Tyson,Florida State University
James Wang,Florida State University
Jie Yang,Florida State University
Jiawei Zhang,Florida State University
Peixiang Zhao,Florida State University
Arindam Banerjee,University of Minnesota--Twin Cities
Daniel Boley,University of Minnesota--Twin Cities
Stevie Chancellor,University of Minnesota--Twin Cities
Abhishek Chandra,University of Minnesota--Twin Cities
David Hung-Chang Du,University of Minnesota--Twin Cities
Kuen-Bang Hou Favonia,University of Minnesota--Twin Cities
Mattia Fazzini,University of Minnesota--Twin Cities
Maria Gini,University of Minnesota--Twin Cities
Stephen Guy,University of Minnesota--Twin Cities
Tian He,University of Minnesota--Twin Cities
Mats Heimdahl,University of Minnesota--Twin Cities
Nicholas Hopper,University of Minnesota--Twin Cities
Victoria Interrante,University of Minnesota--Twin Cities
Volkan Isler,University of Minnesota--Twin Cities
Ravi Janardan,University of Minnesota--Twin Cities
George Karypis,University of Minnesota--Twin Cities
Daniel F. Keefe,University of Minnesota--Twin Cities
Dan Knights,University of Minnesota--Twin Cities
Joseph Konstan,University of Minnesota--Twin Cities
Rui Kuang,University of Minnesota--Twin Cities
Vipin Kumar,University of Minnesota--Twin Cities
Kangjie Lu,University of Minnesota--Twin Cities
Stephen McCamant,University of Minnesota--Twin Cities
Mohamed F. Mokbel,University of Minnesota--Twin Cities
Chad L. Myers,University of Minnesota--Twin Cities
Gopalan Nadathur,University of Minnesota--Twin Cities
Nikolaos Papanikolopoulos,University of Minnesota--Twin Cities
Hyun Soo Park,University of Minnesota--Twin Cities
Feng Qian,University of Minnesota--Twin Cities
Evan Suma Rosenberg,University of Minnesota--Twin Cities
Yousef Saad,University of Minnesota--Twin Cities
Junaed Sattar,University of Minnesota--Twin Cities
Paul R. Schrater,University of Minnesota--Twin Cities
Shashi Shekhar,University of Minnesota--Twin Cities
Jaideep Srivastava,University of Minnesota--Twin Cities
Ju Sun,University of Minnesota--Twin Cities
Loren Terveen,University of Minnesota--Twin Cities
Anand Tripathi,University of Minnesota--Twin Cities
Eric Van Wyk,University of Minnesota--Twin Cities
Jon Weissman,University of Minnesota--Twin Cities
Svetlana Yarosh,University of Minnesota--Twin Cities
Pen-Chung Yew,University of Minnesota--Twin Cities
Antonia Zhai,University of Minnesota--Twin Cities
Zhi-Li Zhang,University of Minnesota--Twin Cities
Catherine Qi Zhao,University of Minnesota--Twin Cities
Phillip Barry,University of Minnesota--Twin Cities
Dan Challou,University of Minnesota--Twin Cities
Chris Dovolis,University of Minnesota--Twin Cities
Kate Jensen,University of Minnesota--Twin Cities
Christopher Kauffman,University of Minnesota--Twin Cities
Daniel Kluver,University of Minnesota--Twin Cities
James Moen,University of Minnesota--Twin Cities
James Parker,University of Minnesota--Twin Cities
Carl Sturtivant,University of Minnesota--Twin Cities
Nathan Taylor,University of Minnesota--Twin Cities
Shana Watters,University of Minnesota--Twin Cities
Kevin Wendt,University of Minnesota--Twin Cities
Timothy Wrenn,University of Minnesota--Twin Cities
John Glick,University of San Diego
Thomas Burger,University of San Diego
James Gappy,University of San Diego
Saturnino Garcia,University of San Diego
Mehdi Ghayoumi,University of San Diego
Mark Heckman,University of San Diego
Eric Jiang,University of San Diego
Jay Kunin,University of San Diego
Thomas Lupfer,University of San Diego
Sahar Mosleh,University of San Diego
Hau Nguyen,University of San Diego
Jennifer Olsen,University of San Diego
Daniel Ostermiller,University of San Diego
Charles Pateros,University of San Diego
Sukendeep Samra,University of San Diego
Hong Shen,University of San Diego
Jonathan Sixt,University of San Diego
Thomas Yeh,University of San Diego
Osman Balci,Virginia Tech
Ali R. Butt,Virginia Tech
Ing-Ray Chen,Virginia Tech
Bob Edmison,Virginia Tech
Margaret Ellis,Virginia Tech
Edward A. Fox,Virginia Tech
Steve Harrison,Virginia Tech
Matthew Hicks,Virginia Tech
Lifu Huang,Virginia Tech
Dennis Kafura,Virginia Tech
Benjamin Knapp,Virginia Tech
Wenjing Lou,Virginia Tech
Kurt Luther,Virginia Tech
William D. McQuain,Virginia Tech
Dimitrios Nikolopoulos,Virginia Tech
Sharath Raghvendra,Virginia Tech
Eugenia Rho,Virginia Tech
Francisco Servant,Virginia Tech
Jamie Sikora,Virginia Tech
Bimal Viswanath,Virginia Tech
Liqing Zhang,Virginia Tech
Nam Ling,Santa Clara University
Silvia Figueira,Santa Clara University
Ruth Davis,Santa Clara University
Dan Lewis,Santa Clara University
Weijia Shang,Santa Clara University
Darren Atkinson,Santa Clara University
Ahmed Amer,Santa Clara University
Yi Fang,Santa Clara University
Yuhong Liu,Santa Clara University
Behnam Dezfouli,Santa Clara University
Maya Ackerman,Santa Clara University
Ying Liu,Santa Clara University
Xiang Li,Santa Clara University
David Anastasiu,Santa Clara University
Zhiqiang Tao,Santa Clara University
Rani Mikkilineni,Santa Clara University
Ms. Angela Musurlian,Santa Clara University
Moe Amouzgar,Santa Clara University
Yuan Wang,Santa Clara University
Keyvan Moataghed,Santa Clara University
Farokh Eskafi,Santa Clara University
Salem Al-Agtash,Santa Clara University
Ron Danielson,Santa Clara University
Chris Archibald,Brigham Young University--Provo
Cory Barker,Brigham Young University--Provo
Mark Clement,Brigham Young University--Provo
Jacob Crandall,Brigham Young University--Provo
Casey Deccio,Brigham Young University--Provo
Brett Decker,Brigham Young University--Provo
Parris Egbert,Brigham Young University--Provo
Ryan Farrell,Brigham Young University--Provo
Nancy Fulda,Brigham Young University--Provo
Kimball Germane,Brigham Young University--Provo
Christophe Giraud-Carrier,Brigham Young University--Provo
Michael A. Goodrich,Brigham Young University--Provo
Seth Holladay,Brigham Young University--Provo
Frank Jones,Brigham Young University--Provo
Michael Jones,Brigham Young University--Provo
Tony Martinez,Brigham Young University--Provo
Eric Mercer,Brigham Young University--Provo
Bryan Morse,Brigham Young University--Provo
Dennis Ng,Brigham Young University--Provo
Xinru Page,Brigham Young University--Provo
Ken Rodham,Brigham Young University--Provo
Paul Roper,Brigham Young University--Provo
Kent Seamons,Brigham Young University--Provo
Kevin Seppi,Brigham Young University--Provo
Jonathan Sillito,Brigham Young University--Provo
Quinn Snell,Brigham Young University--Provo
Craig Van Dyke,Brigham Young University--Provo
Dan Ventura,Brigham Young University--Provo
Sean Warnick,Brigham Young University--Provo
Jerod Wilkerson,Brigham Young University--Provo
David Wingate,Brigham Young University--Provo
Daniel Zappala,Brigham Young University--Provo
Ahmed Sabbir Arif,University of California--Merced
Stefano Carpin,University of California--Merced
Miguel Carreira-Perpi\xc3\xb1\xc3\xa1n,University of California--Merced
Alberto Cerpa,University of California--Merced
Hua Huang,University of California--Merced
Hyeran Jeon,University of California--Merced
Angelo Kyrilov,University of California--Merced
YangQuan Chen,University of California--Merced
Wan Du,University of California--Merced
Ariel Escobar,University of California--Merced
Sungjin Im,University of California--Merced
Marcelo Kallmann,University of California--Merced
Dong Li,University of California--Merced
Shawn Newsam,University of California--Merced
David Noelle,University of California--Merced
Shijia Pan,University of California--Merced
Florin Rusu,University of California--Merced
Chandrasekhar Santosh,University of California--Merced
Mukesh Singhal,University of California--Merced
Ming-Hsuan Yang,University of California--Merced
Azar Alizadeh,University of California--Merced
Di An,University of California--Merced
Shrishail Baligar,University of California--Merced
Nigel Bernard,University of California--Merced
Lorenzo Booth,University of California--Merced
Yi-Wen Chen,University of California--Merced
Asoke Dalta,University of California--Merced
Abhilasha Dave,University of California--Merced
Xueqing Deng,University of California--Merced
Carlos Diaz Alvarenga,University of California--Merced
Xianzhong Ding,University of California--Merced
Wenqian Dong,University of California--Merced
Tafadzwa Dube,University of California--Merced
Magzhan Gabidolla,University of California--Merced
Giovanni Gonzalez Araujo,University of California--Merced
Suryabhan Singh Hada,University of California--Merced
Zhixun He,University of California--Merced
Rahul Sidramappa Hoskeri,University of California--Merced
Zhizhang Hu,University of California--Merced
Hsin-Ping Huang,University of California--Merced
Yerlan Idelbayev,University of California--Merced
Yesdaulet Izenov,University of California--Merced
Rakesh Jasti,University of California--Merced
Maryam Khazaei Pool,University of California--Merced
Xueting Li,University of California--Merced
Haolin Liang,University of California--Merced
Jiaming Lin,University of California--Merced
Jianfei Lin,University of California--Merced
Jiawen Liu,University of California--Merced
Jie Liu,University of California--Merced
Miaomiao Liu,University of California--Merced
Yu-Ding Lu,University of California--Merced
Yujing Ma,University of California--Merced
Mahshid Montazer Qaem,University of California--Merced
Haoyu Niu,University of California--Merced
Laxmi Pandey,University of California--Merced
Hamid Rajabi,University of California--Merced
Gulnar Rakhmetulla,University of California--Merced
Aditya Ranganath,University of California--Merced
Yuan Ren,University of California--Merced
Jie Ren,University of California--Merced
Shubham Rohal,University of California--Merced
Ritesh Shama,University of California--Merced
Xiumin Shang,University of California--Merced
Jothi Prasanna Shanmuga Sundaram,University of California--Merced
Puneet Soni,University of California--Merced
Nasit Sony,University of California--Merced
Pooya Tavallali,University of California--Merced
Thomas Thayer,University of California--Merced
Yuxin Tian,University of California--Merced
Brian Tsan,University of California--Merced
Hung-Yu Tseng,University of California--Merced
Tiantian Wang,University of California--Merced
Kai Wu,University of California--Merced
Taihong Xiao,University of California--Merced
Kang Yang,University of California--Merced
Chun-Han Yao,University of California--Merced
Ghazal Zand,University of California--Merced
Guoxiang Zhang,University of California--Merced
Arman Zharmagambetov,University of California--Merced
Changqing Li,University of California--Merced
Paul Maglio,University of California--Merced
Nael Abu-Ghazaleh,University of California--Riverside
Amey Bhangale,University of California--Riverside
Laxmi Bhuyan,University of California--Riverside
Philip L Brisk,University of California--Riverside
Jiasi Chen,University of California--Riverside
Zizhong Chen,University of California--Riverside
Vagelis Hristidis Christidis,University of California--Riverside
Marek Chrobak,University of California--Riverside
Ahmed Eldawy,University of California--Riverside
Michail Faloutsos,University of California--Riverside
Yan Gu,University of California--Riverside
Rajiv Gupta,University of California--Riverside
Tao Jiang,University of California--Riverside
Eamonn Keogh,University of California--Riverside
Allan Knight,University of California--Riverside
Srikanth Krishnamurthy,University of California--Riverside
Paea LePendu,University of California--Riverside
Mohsen Lesani,University of California--Riverside
Stefano Lonardi,University of California--Riverside
Amr Magdy Ahmed,University of California--Riverside
Walid Najjar,University of California--Riverside
Evangelos Papalexakis,University of California--Riverside
Zhiyun Qian,University of California--Riverside
Kadangode K Ramakrishnan,University of California--Riverside
Ravi Ravishankar,University of California--Riverside
Silas Richelson,University of California--Riverside
Elaheh Sadredini,University of California--Riverside
Mariam Salloum,University of California--Riverside
Craig Schroeder,University of California--Riverside
Christian Shelton,University of California--Riverside
Tamar T Shinar,University of California--Riverside
Chengyu Song,University of California--Riverside
Yihan Sun,University of California--Riverside
Manu Sridharan,University of California--Riverside
Vassilis Tsotras,University of California--Riverside
Frank Vahid,University of California--Riverside
Heng Yin,University of California--Riverside
Zhijia Zhao,University of California--Riverside
Salman Asif,University of California--Riverside
Bir Bhanu,University of California--Riverside
Thomas Girke,University of California--Riverside
Konstantinos Karydis,University of California--Riverside
Hyoseung Kim,University of California--Riverside
Wenxiu Ma,University of California--Riverside
Samet Oymak,University of California--Riverside
Shaolei Ren,University of California--Riverside
Sergio J Rey,University of California--Riverside
Amit K Roy Chowdhury,University of California--Riverside
Thomas Stahovich,University of California--Riverside
Sheldon Xiangdong Tan,University of California--Riverside
Hung-Wei Tseng,University of California--Riverside
Daniel Wong,University of California--Riverside
Nanpeng Yu,University of California--Riverside
Mart L Molle,University of California--Riverside
Thomas H Payne,University of California--Riverside
Michael Pazzani,University of California--Riverside
Teodor Przymusinski,University of California--Riverside
Neal E Young Dr,University of California--Riverside
Tel: (951) 827-5639,University of California--Riverside
Fax: (951) 827-9345,University of California--Riverside
Amy Apon,Clemson University
Sabarish Babu,Clemson University
Julian Brinkley,Clemson University
Kelly Caine,Clemson University
Long Cheng,Clemson University
James P. Clements,Clemson University
Brian C. Dean,Clemson University
Daljit Singh Dhillon,Clemson University
David Donar,Clemson University
Svetlana Drachova,Clemson University
Andrew T. Duchowski,Clemson University
Yvon Feaster,Clemson University
Guo Freeman,Clemson University
Rong Ge,Clemson University
Wayne Goddard,Clemson University
Sandra M. Hedetniemi,Clemson University
Alexander Herzog,Clemson University
Hongxin Hu,Clemson University
Nina Hubig,Clemson University
Federico Iuricich,Clemson University
Shuangshuang Jin,Clemson University
Sophie Joerg,Clemson University
Ioannis Karamouzas,Clemson University
Catherine Kittelstad,Clemson University
Bart Knijnenburg,Clemson University
Eileen Kraemer,Clemson University
Insun Kwon,Clemson University
Kai Liu,Clemson University
Feng Luo,Clemson University
Jim Martin,Clemson University
Nathan McNeese,Clemson University
Eric Patterson,Clemson University
Chris Plaue,Clemson University
Andrew Robb,Clemson University
Paige Rodeghero,Clemson University
Carrie Russell,Clemson University
Ilya Safro,Clemson University
Mitch Shue,Clemson University
Murali Sitaraman,Clemson University
Mark Smotherman,Clemson University
Jacob Sorber,Clemson University
Pradip Srimani,Clemson University
Yu-Shan (Sami) Sun,Clemson University
Connie Taylor,Clemson University
Jerry Tessendorf,Clemson University
Brygg Ullmer,Clemson University
Roger Van Scoy,Clemson University
J. Mike Westall,Clemson University
Nicolas Widman,Clemson University
Yin Yang,Clemson University
Victor Zordan,Clemson University
H. Metin Aktulga,Michigan State University
Yolanda Anderson,Michigan State University
Wolfgang Banzhaf,Michigan State University
Vishnu Boddeti,Michigan State University
Borzoo Bonakdarpour,Michigan State University
Zhichao Cao,Michigan State University
Betty Cheng,Michigan State University
Laura Dillon,Michigan State University
Emily Dolson,Michigan State University
Erin Dunlop,Michigan State University
Wayne Dyksen,Michigan State University
Richard Enbody,Michigan State University
Abdol Esfahanian,Michigan State University
Mohammad M. Ghassemi,Michigan State University
Evelyn Grace,Michigan State University
Brenda Hodge,Michigan State University
Anil Jain,Michigan State University
Kristen Johnson,Michigan State University
Amy King,Michigan State University
Parisa Kordjamshidi,Michigan State University
Deborah Kruch,Michigan State University
Sandeep Kulkarni,Michigan State University
Sijia Liu,Michigan State University
Yunhao Liu,Michigan State University
Xiaoming Liu,Michigan State University
Kevin J. Liu,Michigan State University
Titun Roy Maiti,Michigan State University
Mark Mccullen,Michigan State University
Philip Mckinley,Michigan State University
Matt Mutka,Michigan State University
Joshua Nahum,Michigan State University
Lindsay Naylor,Michigan State University
Stacey L. Nye,Michigan State University
Charles Ofria,Michigan State University
Kevin Ohl,Michigan State University
Sebnem Onsay,Michigan State University
Charles Owen,Michigan State University
Dennis Phillilps,Michigan State University
William Punch,Michigan State University
Arun A. Ross,Michigan State University
Matthew Rupp,Michigan State University
Joshua Siegel,Michigan State University
George Stockman,Michigan State University
Pang-Ning Tan,Michigan State University
Jiliang Tang,Michigan State University
Yiying Tong,Michigan State University
Eric Torng,Michigan State University
Guan-Hua (Scott) Tu,Michigan State University
Marilyn Wulfekulher,Michigan State University
Li Xiao,Michigan State University
Qiben Yan,Michigan State University
Imen Zaabar,Michigan State University
Huacheng Zeng,Michigan State University
Jiayu Zhou,Michigan State University
Emmanuel O. Agu,Worcester Polytechnic Institute
Joseph E. Beck,Worcester Polytechnic Institute
David C. Brown,Worcester Polytechnic Institute
Berk Calli,Worcester Polytechnic Institute
Mark L. Claypool,Worcester Polytechnic Institute
Joshua M Cuneo,Worcester Polytechnic Institute
Lorenzo DeCarli,Worcester Polytechnic Institute
Daniel J. Dougherty,Worcester Polytechnic Institute
Mohamed Y. Eltabakh,Worcester Polytechnic Institute
Michael Engling,Worcester Polytechnic Institute
Loris Fichera,Worcester Polytechnic Institute
Michael A. Gennert,Worcester Polytechnic Institute
Tian Guo,Worcester Polytechnic Institute
Lane T. Harrison,Worcester Polytechnic Institute
Neil Heffernan,Worcester Polytechnic Institute
George T. Heineman,Worcester Polytechnic Institute
Micha Hofri,Worcester Polytechnic Institute
Robert Kinicki,Worcester Polytechnic Institute
Xiangnan Kong,Worcester Polytechnic Institute
Dmitry Korkin,Worcester Polytechnic Institute
Kyumin Lee,Worcester Polytechnic Institute
Yanhua Li,Worcester Polytechnic Institute
Rodica Neamtu,Worcester Polytechnic Institute
Carlo Pinciroli,Worcester Polytechnic Institute
Daniel Reichman,Worcester Polytechnic Institute
Charles Davis Roberts,Worcester Polytechnic Institute
Carolina Ruiz,Worcester Polytechnic Institute
Elke A. Rundensteiner,Worcester Polytechnic Institute
Gabor N Sarkozy,Worcester Polytechnic Institute
Craig A. Shue,Worcester Polytechnic Institute
Candace Sidner,Worcester Polytechnic Institute
Gillian Margaret Smith,Worcester Polytechnic Institute
Therese Mary Smith,Worcester Polytechnic Institute
Erin Solovey,Worcester Polytechnic Institute
Robert Joseph Walls,Worcester Polytechnic Institute
Jonathan Weinstock,Worcester Polytechnic Institute
Jacob Richard Whitehill,Worcester Polytechnic Institute
Wilson Wong,Worcester Polytechnic Institute
Jing Xiao,Worcester Polytechnic Institute
Ali Yousefi,Worcester Polytechnic Institute
Nicole Karen Caligiuri,Worcester Polytechnic Institute
Refie Cane,Worcester Polytechnic Institute
Mary Katharine Courtemanche,Worcester Polytechnic Institute
David Magid,Worcester Polytechnic Institute
Beckley Wooster Schowalter,Worcester Polytechnic Institute
Michael C. Voorhis,Worcester Polytechnic Institute
Mohammed Mousa Ismail AlBow,University of Denver
Anneliese K Amschler Andrews,University of Denver
Saul Antonio Blanco Rodriguez,University of Denver
Sanchari Das,University of Denver
Rinku Dewri,University of Denver
Catherine S Durso,University of Denver
Jeffrey M. Edgington,University of Denver
Nate Scott Evans,University of Denver
Chris J. GauthierDickey,University of Denver
Andrew Thomas Hannum,University of Denver
Abutalib Aghayev,Pennsylvania State University--University Park
Mohamed Almekkawy,Pennsylvania State University--University Park
Jesse Barlow,Pennsylvania State University--University Park
Lennart Bilen,Pennsylvania State University--University Park
Antonio Blanca Pimentel,Pennsylvania State University--University Park
Guohong Cao,Pennsylvania State University--University Park
Kyusun Choi,Pennsylvania State University--University Park
Roger Christman,Pennsylvania State University--University Park
Robert Collins,Pennsylvania State University--University Park
Griselda Conejo-Lopez,Pennsylvania State University--University Park
Chitaranjan Das,Pennsylvania State University--University Park
John Domico,Pennsylvania State University--University Park
Mahfuza Farooque,Pennsylvania State University--University Park
Junichiro Fukuyama,Pennsylvania State University--University Park
Martin Furer,Pennsylvania State University--University Park
Oren Gall,Pennsylvania State University--University Park
Swaroop Ghosh,Pennsylvania State University--University Park
C. Lee Giles,Pennsylvania State University--University Park
